Date,Year,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_away,Puckline_away,OU_open,Over_open,OU_close,Over_close,VH,Team,1st,2nd,3rd,Final,Open,Close,Goal_diff_home,Puckline_home,OU_open2,Under_open,OU_close2,Under_close
330,2018,10,H,NYIslanders,1,2,2,5,-230,-215,-1.5,120,5.5,-110,5.5,-130,,,,,,,,,,,,,,
330,2018,11,V,Toronto,0,0,2,2,-220,-220,-1.5,115,7,-110,7,120,H,Ottawa,0,2,2,4,184,200,1.5,-135,7,-110,7,-140
330,2018,12,H,Ottawa,0,2,2,4,184,200,1.5,-135,7,-110,7,-140,,,,,,,,,,,,,,
330,2018,13,V,St.Louis,1,1,0,3,-210,-220,-1.5,135,5.5,-110,5.5,-120,H,NewJersey,0,2,0,2,176,200,1.5,-155,5.5,-110,5.5,100
330,2018,14,H,NewJersey,0,2,0,2,176,200,1.5,-155,5.5,-110,5.5,100,,,,,,,,,,,,,,
330,2018,15,V,Columbus,3,2,0,5,100,103,1.5,-290,5.5,-110,5.5,100,H,Nashville,1,1,0,2,-120,-113,-1.5,237,5.5,-110,5.5,-120
330,2018,16,H,Nashville,1,1,0,2,-120,-113,-1.5,237,5.5,-110,5.5,-120,,,,,,,,,,,,,,
330,2018,17,V,Vegas,1,1,1,3,117,128,1.5,-210,6.5,-110,6.5,-105,H,SanJose,0,1,2,4,-137,-138,-1.5,176,6.5,-110,6.5,-115
330,2018,18,H,SanJose,0,1,2,4,-137,-138,-1.5,176,6.5,-110,6.5,-115,,,,,,,,,,,,,,
330,2018,19,V,Anaheim,1,3,1,5,130,140,1.5,-191,5.5,-110,5.5,-130,H,Edmonton,0,0,1,1,-150,-155,-1.5,164,5.5,-110,5.5,110
330,2018,20,H,Edmonton,0,0,1,1,-150,-155,-1.5,164,5.5,-110,5.5,110,,,,,,,,,,,,,,
330,2018,21,V,Dallas,0,0,2,2,-140,-140,-1.5,184,5.5,-110,5.5,120,H,Vancouver,2,0,0,3,120,130,1.5,-220,5.5,-110,5.5,-140
330,2018,22,H,Vancouver,2,0,0,3,120,130,1.5,-220,5.5,-110,5.5,-140,,,,,,,,,,,,,,
330,2018,23,V,Chicago,0,1,1,2,-133,-125,-1.5,203,6,-120,6,-130,H,LosAngeles,0,1,1,3,113,115,1.5,-245,6,100,6,110
330,2018,24,H,LosAngeles,0,1,1,3,113,115,1.5,-245,6,100,6,110,,,,,,,,,,,,,,
331,2018,25,V,NYRangers,2,0,1,3,148,150,1.5,-175,6,-110,6.5,-110,H,Philadelphia,0,0,0,0,-170,-165,-1.5,151,6,-110,6.5,-110
331,2018,26,H,Philadelphia,0,0,0,0,-170,-165,-1.5,151,6,-110,6.5,-110,,,,,,,,,,,,,,
331,2018,27,V,Carolina,0,0,1,1,135,132,1.5,-205,6,-110,6,-105,H,Pittsburgh,2,0,1,3,-155,-145,-1.5,172,6,-110,6,-115
331,2018,28,H,Pittsburgh,2,0,1,3,-155,-145,-1.5,172,6,-110,6,-115,,,,,,,,,,,,,,
331,2018,29,V,Minnesota,0,0,0,0,-108,110,1.5,-305,5,-110,5,-125,H,Arizona,1,1,2,4,-112,-120,-1.5,249,5,-110,5,105
331,2018,30,H,Arizona,1,1,2,4,-112,-120,-1.5,249,5,-110,5,105,,,,,,,,,,,,,,
331,2018,31,V,Columbus,3,1,0,4,-205,-215,-1.5,115,5.5,-110,5.5,-135,H,Buffalo,0,0,0,0,172,195,1.5,-135,5.5,-110,5.5,115
331,2018,32,H,Buffalo,0,0,0,0,172,195,1.5,-135,5.5,-110,5.5,115,,,,,,,,,,,,,,
331,2018,33,V,Boston,0,3,0,3,-205,-205,-1.5,115,5.5,-110,5.5,-130,H,Detroit,2,0,4,6,172,185,1.5,-135,5.5,-110,5.5,110
331,2018,34,H,Detroit,2,0,4,6,172,185,1.5,-135,5.5,-110,5.5,110,,,,,,,,,,,,,,
331,2018,35,V,Calgary,3,1,1,5,-102,-105,1.5,-290,6.5,-110,6.5,-125,H,SanJose,1,0,2,3,-118,-105,-1.5,237,6.5,-110,6.5,105
331,2018,36,H,SanJose,1,0,2,3,-118,-105,-1.5,237,6.5,-110,6.5,105,,,,,,,,,,,,,,
401,2018,37,V,NYRangers,1,1,0,2,104,100,1.5,-285,5.5,-125,5.5,-125,H,NewJersey,2,0,2,4,-124,-110,-1.5,234,5.5,105,5.5,105
401,2018,38,H,NewJersey,2,0,2,4,-124,-110,-1.5,234,5.5,105,5.5,105,,,,,,,,,,,,,,
401,2018,39,V,Washington,0,0,3,3,-134,-120,-1.5,192,6.5,-130,6.5,-145,H,Florida,1,3,1,5,114,110,1.5,-230,6.5,110,6.5,125
401,2018,40,H,Florida,1,3,1,5,114,110,1.5,-230,6.5,110,6.5,125,,,,,,,,,,,,,,
401,2018,41,V,Toronto,0,1,1,2,-101,-105,-1.5,226,6,-105,6,-105,H,NYIslanders,0,0,1,1,-119,-105,1.5,-275,6,-115,6,-115
401,2018,42,H,NYIslanders,0,0,1,1,-119,-105,1.5,-275,6,-115,6,-115,,,,,,,,,,,,,,
401,2018,43,V,TampaBay,1,2,2,5,-285,-300,-1.5,-115,6.5,-110,6.5,-130,H,Ottawa,1,0,1,2,234,260,1.5,-105,6.5,-110,6.5,110
401,2018,44,H,Ottawa,1,0,1,2,234,260,1.5,-105,6.5,-110,6.5,110,,,,,,,,,,,,,,
401,2018,45,V,Colorado,0,0,2,2,139,145,1.5,-195,5.5,105,5.5,100,H,St.Louis,1,0,1,3,-159,-160,-1.5,166,5.5,-125,5.5,-120
401,2018,46,H,St.Louis,1,0,1,3,-159,-160,-1.5,166,5.5,-125,5.5,-120,,,,,,,,,,,,,,
401,2018,47,V,Winnipeg,2,1,0,4,-119,-120,-1.5,203,6.5,105,6.5,-110,H,Chicago,1,1,1,3,-101,110,1.5,-245,6.5,-125,6.5,-110
401,2018,48,H,Chicago,1,1,1,3,-101,110,1.5,-245,6.5,-125,6.5,-110,,,,,,,,,,,,,,
401,2018,49,V,Edmonton,0,1,0,1,218,205,1.5,-130,6.5,-110,6.5,100,H,Vegas,1,1,1,3,-265,-230,-1.5,110,6.5,-110,6.5,-120
401,2018,50,H,Vegas,1,1,1,3,-265,-230,-1.5,110,6.5,-110,6.5,-120,,,,,,,,,,,,,,
401,2018,51,V,Calgary,2,1,4,7,-138,-120,-1.5,222,6,-110,6,110,H,LosAngeles,2,0,0,2,118,110,1.5,-270,6,-110,6,-130
401,2018,52,H,LosAngeles,2,0,0,2,118,110,1.5,-270,6,-110,6,-130,,,,,,,,,,,,,,
402,2018,53,V,Nashville,1,1,1,3,-205,-195,-1.5,140,5.5,-110,5.5,-105,H,Buffalo,1,1,0,2,172,175,1.5,-160,5.5,-110,5.5,-115
402,2018,54,H,Buffalo,1,1,0,2,172,175,1.5,-160,5.5,-110,5.5,-115,,,,,,,,,,,,,,
402,2018,55,V,Boston,2,2,2,6,113,125,1.5,-225,5.5,-110,5.5,-130,H,Columbus,0,0,2,2,-133,-135,-1.5,188,5.5,-110,5.5,110
402,2018,56,H,Columbus,0,0,2,2,-133,-135,-1.5,188,5.5,-110,5.5,110,,,,,,,,,,,,,,
402,2018,57,V,Pittsburgh,1,0,0,1,-195,-185,-1.5,130,6,-110,6,-120,H,Detroit,1,1,2,4,166,165,1.5,-150,6,-110,6,100
402,2018,58,H,Detroit,1,1,2,4,166,165,1.5,-150,6,-110,6,100,,,,,,,,,,,,,,
402,2018,59,V,TampaBay,1,1,0,2,-125,110,1.5,-225,6.5,-110,6.5,-105,H,Montreal,1,1,2,4,105,-120,-1.5,188,6.5,-110,6.5,-115
402,2018,60,H,Montreal,1,1,2,4,105,-120,-1.5,188,6.5,-110,6.5,-115,,,,,,,,,,,,,,
402,2018,61,V,Carolina,1,1,2,4,105,-115,-1.5,226,6.5,-110,6.5,-105,H,Toronto,0,1,0,1,-125,105,1.5,-275,6.5,-110,6.5,-115
402,2018,62,H,Toronto,0,1,0,1,-125,105,1.5,-275,6.5,-110,6.5,-115,,,,,,,,,,,,,,
402,2018,63,V,Winnipeg,0,1,0,1,100,120,1.5,-245,5.5,-110,5.5,-105,H,Minnesota,3,1,1,5,-120,-130,-1.5,203,5.5,-110,5.5,-115
402,2018,64,H,Minnesota,3,1,1,5,-120,-130,-1.5,203,5.5,-110,5.5,-115,,,,,,,,,,,,,,
402,2018,65,V,Philadelphia,0,2,0,2,151,165,1.5,-160,5.5,-110,5.5,100,H,Dallas,2,2,2,6,-175,-185,-1.5,140,5.5,-110,5.5,-120
402,2018,66,H,Dallas,2,2,2,6,-175,-185,-1.5,140,5.5,-110,5.5,-120,,,,,,,,,,,,,,
402,2018,67,V,Edmonton,2,0,0,2,155,195,1.5,-135,5.5,-110,5.5,-125,H,Colorado,0,4,2,6,-180,-215,-1.5,115,5.5,-110,5.5,105
402,2018,68,H,Colorado,0,4,2,6,-180,-215,-1.5,115,5.5,-110,5.5,105,,,,,,,,,,,,,,
402,2018,69,V,LosAngeles,0,1,2,3,176,190,1.5,-140,5,-110,5,-130,H,Arizona,0,1,0,1,-210,-210,-1.5,120,5,-110,5,110
402,2018,70,H,Arizona,0,1,0,1,-210,-210,-1.5,120,5,-110,5,110,,,,,,,,,,,,,,
402,2018,71,V,SanJose,2,0,0,2,-150,-170,-1.5,151,6,-110,6.5,-110,H,Vancouver,1,0,3,4,130,155,1.5,-175,6,-110,6.5,-110
402,2018,72,H,Vancouver,1,0,3,4,130,155,1.5,-175,6,-110,6.5,-110,,,,,,,,,,,,,,
403,2018,73,V,Ottawa,2,1,1,4,144,155,1.5,-175,6,-110,6,-130,H,NYRangers,0,1,0,1,-165,-170,-1.5,151,6,-110,6,110
403,2018,74,H,NYRangers,0,1,0,1,-165,-170,-1.5,151,6,-110,6,110,,,,,,,,,,,,,,
403,2018,75,V,St.Louis,0,1,2,3,-145,-150,-1.5,155,6,-110,6,-120,H,Chicago,1,1,1,4,125,135,1.5,-180,6,-110,6,100
403,2018,76,H,Chicago,1,1,1,4,125,135,1.5,-180,6,-110,6,100,,,,,,,,,,,,,,
403,2018,77,V,Calgary,1,0,0,1,-170,-146,-1.5,170,5.5,-110,5.5,-125,H,Anaheim,2,1,0,3,148,133,1.5,-200,5.5,-110,5.5,105
403,2018,78,H,Anaheim,2,1,0,3,148,133,1.5,-200,5.5,-110,5.5,105,,,,,,,,,,,,,,
404,2018,1,V,Detroit,1,0,0,1,237,250,1.5,103,6,-110,6,-115,H,Pittsburgh,2,1,1,4,-290,-290,-1.5,-123,6,-110,6,-105
404,2018,2,H,Pittsburgh,2,1,1,4,-290,-290,-1.5,-123,6,-110,6,-105,,,,,,,,,,,,,,
404,2018,3,V,Ottawa,2,0,0,2,161,180,1.5,-145,6,-110,6,-130,H,Buffalo,1,2,2,5,-187,-200,-1.5,125,6,-110,6,110
404,2018,4,H,Buffalo,1,2,2,5,-187,-200,-1.5,125,6,-110,6,110,,,,,,,,,,,,,,
404,2018,5,V,Montreal,1,0,0,1,136,125,1.5,-220,6,-110,6,-110,H,Washington,1,1,0,2,-156,-135,-1.5,184,6,-110,6,-110
404,2018,6,H,Washington,1,1,0,2,-156,-135,-1.5,184,6,-110,6,-110,,,,,,,,,,,,,,
404,2018,7,V,TampaBay,0,1,2,3,-113,-113,-1.5,207,7,-110,7,105,H,Toronto,1,0,0,1,-107,103,1.5,-250,7,-110,7,-125
404,2018,8,H,Toronto,1,0,0,1,-107,103,1.5,-250,7,-110,7,-125,,,,,,,,,,,,,,
404,2018,9,V,NYIslanders,0,1,0,2,-118,-112,-1.5,230,5.5,-110,5.5,-130,H,Florida,0,0,1,1,-102,102,1.5,-280,5.5,-110,5.5,110
404,2018,10,H,Florida,0,0,1,1,-102,102,1.5,-280,5.5,-110,5.5,110,,,,,,,,,,,,,,
404,2018,11,V,NewJersey,1,0,0,1,222,300,1.5,105,5.5,-110,6,-110,H,Carolina,1,1,1,3,-270,-350,-1.5,-125,5.5,-110,6,-110
404,2018,12,H,Carolina,1,1,1,3,-270,-350,-1.5,-125,5.5,-110,6,-110,,,,,,,,,,,,,,
404,2018,13,V,Boston,0,1,2,3,125,110,1.5,-270,5.5,-110,5.5,-105,H,Minnesota,0,0,0,0,-145,-120,-1.5,222,5.5,-110,5.5,-115
404,2018,14,H,Minnesota,0,0,0,0,-145,-120,-1.5,222,5.5,-110,5.5,-115,,,,,,,,,,,,,,
404,2018,15,V,Philadelphia,3,0,0,3,176,180,1.5,-145,6,-110,6,-105,H,St.Louis,5,1,1,7,-210,-200,-1.5,125,6,-110,6,-115
404,2018,16,H,St.Louis,5,1,1,7,-210,-200,-1.5,125,6,-110,6,-115,,,,,,,,,,,,,,
404,2018,17,V,Vancouver,2,0,0,2,199,210,1.5,-120,5.5,-110,5.5,-105,H,Nashville,0,1,2,3,-240,-240,-1.5,100,5.5,-110,5.5,-115
404,2018,18,H,Nashville,0,1,2,3,-240,-240,-1.5,100,5.5,-110,5.5,-115,,,,,,,,,,,,,,
404,2018,19,V,SanJose,2,1,0,3,-145,-142,-1.5,170,6.5,-110,6.5,-135,H,Edmonton,1,1,0,2,125,131,1.5,-200,6.5,-110,6.5,115
404,2018,20,H,Edmonton,1,1,0,2,125,131,1.5,-200,6.5,-110,6.5,115,,,,,,,,,,,,,,
404,2018,21,V,Winnipeg,2,0,0,2,-107,105,1.5,-255,6,-110,6,-110,H,Colorado,0,1,1,3,-113,-115,-1.5,211,6,-110,6,-110
404,2018,22,H,Colorado,0,1,1,3,-113,-115,-1.5,211,6,-110,6,-110,,,,,,,,,,,,,,
404,2018,23,V,Arizona,1,2,1,4,192,200,1.5,-140,5.5,-110,5.5,-105,H,Vegas,1,0,0,1,-230,-220,-1.5,120,5.5,-110,5.5,-115
404,2018,24,H,Vegas,1,0,0,1,-230,-220,-1.5,120,5.5,-110,5.5,-115,,,,,,,,,,,,,,
405,2018,25,V,Columbus,0,0,2,3,-210,-250,-1.5,-101,6,-110,6,-105,H,NYRangers,0,1,1,2,176,220,1.5,-119,6,-110,6,-115
405,2018,26,H,NYRangers,0,1,1,2,176,220,1.5,-119,6,-110,6,-115,,,,,,,,,,,,,,
405,2018,27,V,Dallas,0,0,1,1,-110,-101,1.5,-275,6.5,-110,6.5,105,H,Chicago,1,3,2,6,-110,-109,-1.5,226,6.5,-110,6.5,-125
405,2018,28,H,Chicago,1,3,2,6,-110,-109,-1.5,226,6.5,-110,6.5,-125,,,,,,,,,,,,,,
405,2018,29,V,LosAngeles,1,0,1,2,137,135,1.5,-200,5.5,-110,5.5,110,H,Anaheim,1,2,2,5,-157,-150,-1.5,170,5.5,-110,5.5,-130
405,2018,30,H,Anaheim,1,2,2,5,-157,-150,-1.5,170,5.5,-110,5.5,-130,,,,,,,,,,,,,,
406,2018,31,V,TampaBay,0,3,3,6,-107,110,1.5,-265,6.5,-110,6.5,105,H,Boston,2,0,1,3,-113,-120,-1.5,218,6.5,-110,6.5,-125
406,2018,32,H,Boston,2,0,1,3,-113,-120,-1.5,218,6.5,-110,6.5,-125,,,,,,,,,,,,,,
406,2018,33,V,Vancouver,0,0,2,2,230,250,1.5,-115,5.5,-110,5.5,-120,H,St.Louis,1,0,1,3,-280,-290,-1.5,-105,5.5,-110,5.5,100
406,2018,34,H,St.Louis,1,0,1,3,-280,-290,-1.5,-105,5.5,-110,5.5,100,,,,,,,,,,,,,,
406,2018,35,V,Columbus,3,1,2,6,-160,-174,-1.5,148,6.5,-110,6.5,100,H,Ottawa,0,1,1,2,140,157,1.5,-170,6.5,-110,6.5,-120
406,2018,36,H,Ottawa,0,1,1,2,140,157,1.5,-170,6.5,-110,6.5,-120,,,,,,,,,,,,,,
406,2018,37,V,Carolina,3,1,0,4,-125,-145,-1.5,170,6,-110,6,-135,H,Philadelphia,1,2,0,3,105,132,1.5,-200,6,-110,6,115
406,2018,38,H,Philadelphia,1,2,0,3,105,132,1.5,-200,6,-110,6,115,,,,,,,,,,,,,,
406,2018,39,V,Buffalo,2,3,2,7,110,105,1.5,-270,6,-110,6,-115,H,Detroit,1,0,0,1,-130,-115,-1.5,222,6,-110,6,-105
406,2018,40,H,Detroit,1,0,0,1,-130,-115,-1.5,222,6,-110,6,-105,,,,,,,,,,,,,,
406,2018,41,V,Toronto,2,2,1,5,-110,100,1.5,-275,6.5,-110,6.5,-115,H,Montreal,1,3,1,6,-110,-110,-1.5,226,6.5,-110,6.5,-105
406,2018,42,H,Montreal,1,3,1,6,-110,-110,-1.5,226,6.5,-110,6.5,-105,,,,,,,,,,,,,,
406,2018,43,V,NYIslanders,0,1,2,3,-105,105,1.5,-245,5.5,-110,5.5,-110,H,Washington,0,0,0,0,-115,-115,-1.5,203,5.5,-110,5.5,-110
406,2018,44,H,Washington,0,0,0,0,-115,-115,-1.5,203,5.5,-110,5.5,-110,,,,,,,,,,,,,,
406,2018,45,V,NYRangers,1,0,2,4,218,260,1.5,108,6.5,-110,6.5,-110,H,Pittsburgh,1,0,2,3,-265,-300,-1.5,-128,6.5,-110,6.5,-110
406,2018,46,H,Pittsburgh,1,0,2,3,-265,-300,-1.5,-128,6.5,-110,6.5,-110,,,,,,,,,,,,,,
406,2018,47,V,NewJersey,1,2,0,4,172,185,1.5,-140,6,-110,6,-135,H,Florida,0,1,2,3,-205,-205,-1.5,120,6,-110,6,115
406,2018,48,H,Florida,0,1,2,3,-205,-205,-1.5,120,6,-110,6,115,,,,,,,,,,,,,,
406,2018,49,V,Chicago,2,0,0,2,218,210,1.5,-120,6,-110,6,-135,H,Nashville,0,2,3,5,-265,-240,-1.5,100,6,-110,6,115
406,2018,50,H,Nashville,0,2,3,5,-265,-240,-1.5,100,6,-110,6,115,,,,,,,,,,,,,,
406,2018,51,V,Minnesota,0,0,0,0,135,140,1.5,-195,6,-110,5.5,115,H,Dallas,0,0,3,3,-155,-155,-1.5,166,6,-110,5.5,-135
406,2018,52,H,Dallas,0,0,3,3,-155,-155,-1.5,166,6,-110,5.5,-135,,,,,,,,,,,,,,
406,2018,53,V,Edmonton,1,1,1,3,140,175,1.5,-155,6.5,-110,6.5,-115,H,Calgary,1,0,0,1,-160,-195,-1.5,135,6.5,-110,6.5,-105
406,2018,54,H,Calgary,1,0,0,1,-160,-195,-1.5,135,6.5,-110,6.5,-105,,,,,,,,,,,,,,
406,2018,55,V,Winnipeg,1,3,0,4,-130,-160,-1.5,172,5.5,-110,5.5,100,H,Arizona,1,0,1,2,110,145,1.5,-205,5.5,-110,5.5,-120
406,2018,56,H,Arizona,1,0,1,2,110,145,1.5,-205,5.5,-110,5.5,-120,,,,,,,,,,,,,,
406,2018,57,V,Colorado,1,1,0,2,140,145,1.5,-180,6.5,-110,6.5,-105,H,SanJose,2,1,2,5,-160,-160,-1.5,155,6.5,-110,6.5,-115
406,2018,58,H,SanJose,2,1,2,5,-160,-160,-1.5,155,6.5,-110,6.5,-115,,,,,,,,,,,,,,
406,2018,59,V,Vegas,0,2,0,2,-135,-155,-1.5,160,5.5,-110,5.5,-120,H,LosAngeles,2,1,2,5,115,140,1.5,-185,5.5,-110,5.5,100
406,2018,60,H,LosAngeles,2,1,2,5,115,140,1.5,-185,5.5,-110,5.5,100,,,,,,,,,,,,,,
410,2018,1,V,Columbus,0,1,3,4,176,205,1.5,-120,6.5,-110,6.5,-110,H,TampaBay,3,0,0,3,-210,-230,-1.5,100,6.5,-110,6.5,-110
410,2018,2,H,TampaBay,3,0,0,3,-210,-230,-1.5,100,6.5,-110,6.5,-110,,,,,,,,,,,,,,
410,2018,3,V,Pittsburgh,1,1,1,3,-107,-105,1.5,-285,6,-110,5.5,110,H,NYIslanders,2,0,1,4,-113,-105,-1.5,234,6,-110,5.5,-130
410,2018,4,H,NYIslanders,2,0,1,4,-113,-105,-1.5,234,6,-110,5.5,-130,,,,,,,,,,,,,,
410,2018,5,V,St.Louis,0,0,2,2,-102,100,1.5,-285,5.5,-110,5.5,-105,H,Winnipeg,1,0,0,1,-118,-110,-1.5,234,5.5,-110,5.5,-115
410,2018,6,H,Winnipeg,1,0,0,1,-118,-110,-1.5,234,5.5,-110,5.5,-115,,,,,,,,,,,,,,
410,2018,7,V,Dallas,0,1,2,3,144,140,1.5,-215,5,-110,5,-115,H,Nashville,1,0,1,2,-165,-155,-1.5,180,5,-110,5,-105
410,2018,8,H,Nashville,1,0,1,2,-165,-155,-1.5,180,5,-110,5,-105,,,,,,,,,,,,,,
410,2018,9,V,Vegas,0,1,1,2,118,115,1.5,-235,6,-110,6,-120,H,SanJose,1,3,1,5,-138,-125,-1.5,195,6,-110,6,100
410,2018,10,H,SanJose,1,3,1,5,-138,-125,-1.5,195,6,-110,6,100,,,,,,,,,,,,,,
411,2018,11,V,Toronto,1,2,1,4,125,124,1.5,-220,6,-110,6,-115,H,Boston,1,0,0,1,-145,-134,-1.5,184,6,-110,6,-105
411,2018,12,H,Boston,1,0,0,1,-145,-134,-1.5,184,6,-110,6,-105,,,,,,,,,,,,,,
411,2018,13,V,Carolina,0,0,2,2,125,135,1.5,-195,5.5,-110,5.5,-115,H,Washington,3,0,1,4,-145,-150,-1.5,166,5.5,-110,5.5,-105
411,2018,14,H,Washington,3,0,1,4,-145,-150,-1.5,166,5.5,-110,5.5,-105,,,,,,,,,,,,,,
411,2018,15,V,Colorado,0,0,0,0,158,170,1.5,-145,6,-110,6,-120,H,Calgary,0,2,2,4,-183,-190,-1.5,125,6,-110,6,100
411,2018,16,H,Calgary,0,2,2,4,-183,-190,-1.5,125,6,-110,6,100,,,,,,,,,,,,,,
412,2018,51,V,Columbus,2,1,2,5,207,270,1.5,-110,6.5,-110,6.5,100,H,TampaBay,0,0,1,1,-250,-310,-1.5,-110,6.5,-110,6.5,-120
412,2018,52,H,TampaBay,0,0,1,1,-250,-310,-1.5,-110,6.5,-110,6.5,-120,,,,,,,,,,,,,,
412,2018,53,V,Pittsburgh,0,1,0,1,-130,-120,-1.5,218,5.5,-110,5.5,105,H,NYIslanders,0,1,2,3,110,110,1.5,-265,5.5,-110,5.5,-125
412,2018,54,H,NYIslanders,0,1,2,3,110,110,1.5,-265,5.5,-110,5.5,-125,,,,,,,,,,,,,,
412,2018,55,V,St.Louis,1,2,1,4,100,116,1.5,-250,5.5,-110,5.5,110,H,Winnipeg,1,2,0,3,-120,-126,-1.5,207,5.5,-110,5.5,-130
412,2018,56,H,Winnipeg,1,2,0,3,-120,-126,-1.5,207,5.5,-110,5.5,-130,,,,,,,,,,,,,,
412,2018,57,V,Vegas,3,1,1,5,115,117,1.5,-233,6.5,-110,6.5,100,H,SanJose,3,0,0,3,-135,-127,-1.5,194,6.5,-110,6.5,-120
412,2018,58,H,SanJose,3,0,0,3,-135,-127,-1.5,194,6.5,-110,6.5,-120,,,,,,,,,,,,,,
413,2018,61,V,Carolina,1,1,1,3,140,140,1.5,-200,5.5,-110,5.5,-120,H,Washington,2,0,1,4,-160,-155,-1.5,170,5.5,-110,5.5,100
413,2018,62,H,Washington,2,0,1,4,-160,-155,-1.5,170,5.5,-110,5.5,100,,,,,,,,,,,,,,
413,2018,63,V,Dallas,0,1,0,1,138,145,1.5,-200,5,-110,5,-110,H,Nashville,0,1,0,2,-158,-160,-1.5,170,5,-110,5,-110
413,2018,64,H,Nashville,0,1,0,2,-158,-160,-1.5,170,5,-110,5,-110,,,,,,,,,,,,,,
413,2018,65,V,Toronto,0,0,1,1,128,132,1.5,-212,6,-110,6,-115,H,Boston,2,1,1,4,-148,-145,-1.5,178,6,-110,6,-105
413,2018,66,H,Boston,2,1,1,4,-148,-145,-1.5,178,6,-110,6,-105,,,,,,,,,,,,,,
413,2018,67,V,Colorado,0,1,1,3,195,180,1.5,-160,6,-110,6,-115,H,Calgary,0,1,1,2,-235,-200,-1.5,140,6,-110,6,-105
413,2018,68,H,Calgary,0,1,1,2,-235,-200,-1.5,140,6,-110,6,-105,,,,,,,,,,,,,,
414,2018,21,V,NYIslanders,2,0,2,4,170,170,1.5,-182,5.5,-110,5.5,115,H,Pittsburgh,1,0,0,1,-200,-190,-1.5,157,5.5,-110,5.5,-135
414,2018,22,H,Pittsburgh,1,0,0,1,-200,-190,-1.5,157,5.5,-110,5.5,-135,,,,,,,,,,,,,,
414,2018,23,V,TampaBay,0,0,1,1,-143,-140,-1.5,176,6,-110,6,-115,H,Columbus,0,2,1,3,123,130,1.5,-210,6,-110,6,-105
414,2018,24,H,Columbus,0,2,1,3,123,130,1.5,-210,6,-110,6,-105,,,,,,,,,,,,,,
414,2018,25,V,Winnipeg,0,3,3,6,140,140,1.5,-220,5.5,-110,5.5,110,H,St.Louis,1,0,2,3,-160,-155,-1.5,184,5.5,-110,5.5,-130
414,2018,26,H,St.Louis,1,0,2,3,-160,-155,-1.5,184,5.5,-110,5.5,-130,,,,,,,,,,,,,,
414,2018,27,V,SanJose,1,0,2,3,130,140,1.5,-190,6.5,-110,6.5,110,H,Vegas,2,2,2,6,-150,-155,-1.5,163,6.5,-110,6.5,-130
414,2018,28,H,Vegas,2,2,2,6,-150,-155,-1.5,163,6.5,-110,6.5,-130,,,,,,,,,,,,,,
415,2018,29,V,Boston,0,2,0,2,103,105,1.5,-255,6,-110,6,-110,H,Toronto,0,3,0,3,-123,-115,-1.5,211,6,-110,6,-110
415,2018,30,H,Toronto,0,3,0,3,-123,-115,-1.5,211,6,-110,6,-110,,,,,,,,,,,,,,
415,2018,31,V,Washington,0,0,0,0,115,110,1.5,-235,6,-110,6,100,H,Carolina,1,2,2,5,-135,-120,-1.5,195,6,-110,6,-120
415,2018,32,H,Carolina,1,2,2,5,-135,-120,-1.5,195,6,-110,6,-120,,,,,,,,,,,,,,
415,2018,33,V,Nashville,0,2,1,3,107,105,1.5,-270,5,-110,5,100,H,Dallas,0,1,1,2,-127,-115,-1.5,222,5,-110,5,-120
415,2018,34,H,Dallas,0,1,1,2,-127,-115,-1.5,222,5,-110,5,-120,,,,,,,,,,,,,,
415,2018,35,V,Calgary,0,1,1,2,-127,-115,-1.5,215,6,-110,6,-105,H,Colorado,3,2,1,6,107,105,1.5,-260,6,-110,6,-115
415,2018,36,H,Colorado,3,2,1,6,107,105,1.5,-260,6,-110,6,-115,,,,,,,,,,,,,,
416,2018,37,V,TampaBay,1,2,0,3,-145,-130,-1.5,184,6,-110,6,100,H,Columbus,2,2,3,7,125,120,1.5,-220,6,-110,6,-120
416,2018,38,H,Columbus,2,2,3,7,125,120,1.5,-220,6,-110,6,-120,,,,,,,,,,,,,,
416,2018,39,V,NYIslanders,2,0,1,3,148,150,1.5,-195,5.5,-110,5.5,130,H,Pittsburgh,1,0,0,1,-170,-165,-1.5,166,5.5,-110,5.5,-150
416,2018,40,H,Pittsburgh,1,0,0,1,-170,-165,-1.5,166,5.5,-110,5.5,-150,,,,,,,,,,,,,,
416,2018,41,V,Winnipeg,0,0,1,2,135,140,1.5,-215,5.5,-110,5.5,110,H,St.Louis,0,0,1,1,-155,-155,-1.5,180,5.5,-110,5.5,-130
416,2018,42,H,St.Louis,0,0,1,1,-155,-155,-1.5,180,5.5,-110,5.5,-130,,,,,,,,,,,,,,
416,2018,43,V,SanJose,0,0,0,0,135,155,1.5,-190,6.5,-110,6.5,-105,H,Vegas,2,1,2,5,-155,-170,-1.5,163,6.5,-110,6.5,-115
416,2018,44,H,Vegas,2,1,2,5,-155,-170,-1.5,163,6.5,-110,6.5,-115,,,,,,,,,,,,,,
417,2018,45,V,Boston,2,2,2,6,105,105,1.5,-265,6,-110,6,-105,H,Toronto,1,1,2,4,-125,-115,-1.5,218,6,-110,6,-115
417,2018,46,H,Toronto,1,1,2,4,-125,-115,-1.5,218,6,-110,6,-115,,,,,,,,,,,,,,
